CMDLINE /Users/kanavanand/venv/bin/python3 main.py
CHLD 2 29.628906 1557307598.4488
CHLD 3 29.636719 1557307598.4488
CHLD 4 29.597656 1557307598.4489
CHLD 5 29.898438 1557307598.4490
CHLD 6 29.871094 1557307598.4490
CHLD 7 29.925781 1557307598.4490
MEM 392.171875 1557307598.5498
CHLD 0 29.613281 1557307598.5567
CHLD 1 29.617188 1557307598.5567
CHLD 2 29.628906 1557307598.5567
CHLD 3 29.636719 1557307598.5567
CHLD 4 29.820312 1557307598.5568
CHLD 5 29.898438 1557307598.5568
CHLD 6 29.871094 1557307598.5568
CHLD 7 29.925781 1557307598.5568
MEM 392.171875 1557307598.6618
CHLD 0 29.613281 1557307598.6726
CHLD 1 29.617188 1557307598.6726
CHLD 2 29.628906 1557307598.6727
CHLD 3 29.636719 1557307598.6727
CHLD 4 29.820312 1557307598.6728
CHLD 5 29.898438 1557307598.6728
CHLD 6 29.871094 1557307598.6728
CHLD 7 29.925781 1557307598.6728
MEM 392.171875 1557307598.7763
CHLD 0 29.613281 1557307598.7857
CHLD 1 29.617188 1557307598.7858
CHLD 2 29.628906 1557307598.7858
CHLD 3 29.636719 1557307598.7858
CHLD 4 29.820312 1557307598.7859
CHLD 5 29.898438 1557307598.7859
CHLD 6 29.871094 1557307598.7859
CHLD 7 29.925781 1557307598.7859
MEM 392.171875 1557307598.8912
CHLD 0 29.613281 1557307598.8987
CHLD 1 29.617188 1557307598.8988
CHLD 2 29.628906 1557307598.8988
CHLD 3 29.636719 1557307598.8988
CHLD 4 29.820312 1557307598.8988
CHLD 5 29.898438 1557307598.8989
CHLD 6 29.871094 1557307598.8989
CHLD 7 29.925781 1557307598.8989
MEM 392.171875 1557307598.9995
CHLD 0 29.613281 1557307599.0070
CHLD 1 29.617188 1557307599.0070
CHLD 2 29.628906 1557307599.0071
CHLD 3 29.636719 1557307599.0071
CHLD 4 29.820312 1557307599.0071
CHLD 5 29.898438 1557307599.0072
CHLD 6 29.871094 1557307599.0072
CHLD 7 29.925781 1557307599.0072
MEM 392.171875 1557307599.1124
CHLD 0 29.613281 1557307599.1221
CHLD 1 29.617188 1557307599.1221
CHLD 2 29.628906 1557307599.1222
CHLD 3 29.636719 1557307599.1222
CHLD 4 29.820312 1557307599.1222
CHLD 5 29.898438 1557307599.1223
CHLD 6 29.871094 1557307599.1223
CHLD 7 29.925781 1557307599.1223
MEM 392.171875 1557307599.2260
CHLD 0 29.613281 1557307599.2348
CHLD 1 29.617188 1557307599.2348
CHLD 2 29.628906 1557307599.2348
CHLD 3 29.636719 1557307599.2348
CHLD 4 29.820312 1557307599.2349
CHLD 5 29.898438 1557307599.2349
CHLD 6 29.871094 1557307599.2349
CHLD 7 29.925781 1557307599.2349
MEM 392.171875 1557307599.3357
CHLD 0 29.613281 1557307599.3449
CHLD 1 29.617188 1557307599.3449
CHLD 2 29.628906 1557307599.3450
CHLD 3 29.636719 1557307599.3450
CHLD 4 29.820312 1557307599.3450
CHLD 5 29.898438 1557307599.3450
CHLD 6 29.871094 1557307599.3451
CHLD 7 29.925781 1557307599.3451
MEM 392.171875 1557307599.4465
CHLD 0 29.613281 1557307599.4536
CHLD 1 29.617188 1557307599.4536
CHLD 2 29.628906 1557307599.4536
CHLD 3 29.636719 1557307599.4537
CHLD 4 29.820312 1557307599.4537
CHLD 5 29.898438 1557307599.4537
CHLD 6 29.871094 1557307599.4537
CHLD 7 29.925781 1557307599.4538
MEM 392.171875 1557307599.5540
CHLD 0 29.613281 1557307599.5614
CHLD 1 29.617188 1557307599.5614
CHLD 2 29.628906 1557307599.5614
CHLD 3 29.636719 1557307599.5615
CHLD 4 29.820312 1557307599.5615
CHLD 5 29.898438 1557307599.5615
CHLD 6 29.871094 1557307599.5615
CHLD 7 29.925781 1557307599.5615
MEM 392.171875 1557307599.6638
CHLD 0 29.613281 1557307599.6724
CHLD 1 29.617188 1557307599.6725
CHLD 2 29.628906 1557307599.6725
CHLD 3 29.636719 1557307599.6725
CHLD 4 29.820312 1557307599.6725
CHLD 5 29.898438 1557307599.6726
CHLD 6 29.871094 1557307599.6726
CHLD 7 29.925781 1557307599.6726
MEM 392.101562 1557307599.7735
CHLD 0 29.613281 1557307599.7823
CHLD 1 29.617188 1557307599.7824
CHLD 2 29.628906 1557307599.7824
CHLD 3 29.636719 1557307599.7824
CHLD 4 29.820312 1557307599.7824
CHLD 5 29.898438 1557307599.7825
CHLD 6 29.871094 1557307599.7825
CHLD 7 29.925781 1557307599.7825
MEM 392.003906 1557307599.8835
CHLD 0 6.335938 1557307599.8928
CHLD 1 6.789062 1557307599.8928
CHLD 2 6.750000 1557307599.8929
CHLD 3 6.730469 1557307599.8929
MEM 392.218750 1557307599.9941
CHLD 0 11.164062 1557307600.0018
CHLD 1 11.140625 1557307600.0018
CHLD 2 11.171875 1557307600.0019
CHLD 3 11.132812 1557307600.0019
CHLD 4 11.070312 1557307600.0019
CHLD 5 11.132812 1557307600.0020
CHLD 6 11.117188 1557307600.0020
CHLD 7 11.394531 1557307600.0020
MEM 391.988281 1557307600.1029
CHLD 0 11.164062 1557307600.1103
CHLD 1 11.140625 1557307600.1103
CHLD 2 11.171875 1557307600.1103
CHLD 3 11.132812 1557307600.1104
CHLD 4 11.070312 1557307600.1104
CHLD 5 11.460938 1557307600.1104
CHLD 6 11.441406 1557307600.1104
CHLD 7 11.394531 1557307600.1104
MEM 392.234375 1557307600.2154
CHLD 0 11.164062 1557307600.2265
CHLD 1 11.140625 1557307600.2265
CHLD 2 11.171875 1557307600.2266
CHLD 3 11.132812 1557307600.2266
CHLD 4 11.421875 1557307600.2266
CHLD 5 11.460938 1557307600.2266
CHLD 6 11.441406 1557307600.2266
CHLD 7 11.394531 1557307600.2267
MEM 392.218750 1557307600.3310
CHLD 0 11.164062 1557307600.3414
CHLD 1 11.140625 1557307600.3414
CHLD 2 11.503906 1557307600.3414
CHLD 3 11.476562 1557307600.3414
CHLD 4 11.421875 1557307600.3414
CHLD 5 11.460938 1557307600.3415
CHLD 6 11.441406 1557307600.3415
CHLD 7 11.394531 1557307600.3415
MEM 392.210938 1557307600.4439
CHLD 0 11.164062 1557307600.4514
CHLD 1 11.480469 1557307600.4515
CHLD 2 11.503906 1557307600.4515
CHLD 3 11.476562 1557307600.4516
CHLD 4 11.421875 1557307600.4516
CHLD 5 11.460938 1557307600.4517
CHLD 6 11.441406 1557307600.4517
CHLD 7 11.394531 1557307600.4517
MEM 392.226562 1557307600.5524
CHLD 0 11.519531 1557307600.5621
CHLD 1 11.480469 1557307600.5621
CHLD 2 11.503906 1557307600.5622
CHLD 3 11.476562 1557307600.5622
CHLD 4 11.421875 1557307600.5622
CHLD 5 11.460938 1557307600.5622
CHLD 6 11.441406 1557307600.5623
CHLD 7 11.734375 1557307600.5623
MEM 392.218750 1557307600.6654
CHLD 0 11.519531 1557307600.6729
CHLD 1 11.480469 1557307600.6730
CHLD 2 11.503906 1557307600.6730
CHLD 3 11.476562 1557307600.6730
CHLD 4 11.421875 1557307600.6730
CHLD 5 11.460938 1557307600.6731
CHLD 6 11.769531 1557307600.6731
CHLD 7 11.734375 1557307600.6731
MEM 392.203125 1557307600.7755
CHLD 0 11.519531 1557307600.7828
CHLD 1 11.480469 1557307600.7828
CHLD 2 11.503906 1557307600.7829
CHLD 3 11.476562 1557307600.7829
CHLD 4 11.785156 1557307600.7829
CHLD 5 11.828125 1557307600.7829
CHLD 6 11.769531 1557307600.7829
CHLD 7 11.734375 1557307600.7830
MEM 392.195312 1557307600.8837
CHLD 0 11.519531 1557307600.8910
CHLD 1 11.480469 1557307600.8910
CHLD 2 12.101562 1557307600.8910
CHLD 3 11.828125 1557307600.8911
CHLD 4 11.785156 1557307600.8911
CHLD 5 11.828125 1557307600.8911
CHLD 6 11.769531 1557307600.8911
CHLD 7 11.734375 1557307600.8912
MEM 392.179688 1557307600.9940
CHLD 0 11.519531 1557307601.0040
CHLD 1 11.800781 1557307601.0040
CHLD 2 11.804688 1557307601.0041
CHLD 3 11.828125 1557307601.0041
CHLD 4 11.785156 1557307601.0041
CHLD 5 11.828125 1557307601.0041
CHLD 6 11.769531 1557307601.0042
CHLD 7 11.734375 1557307601.0042
MEM 392.171875 1557307601.1045
CHLD 0 11.828125 1557307601.1124
CHLD 1 11.800781 1557307601.1125
CHLD 2 11.804688 1557307601.1125
CHLD 3 11.828125 1557307601.1125
CHLD 4 11.785156 1557307601.1125
CHLD 5 11.828125 1557307601.1126
CHLD 6 11.769531 1557307601.1126
CHLD 7 12.062500 1557307601.1126
MEM 392.171875 1557307601.2143
CHLD 0 11.828125 1557307601.2240
CHLD 1 11.800781 1557307601.2241
CHLD 2 11.804688 1557307601.2241
CHLD 3 11.828125 1557307601.2241
CHLD 4 11.785156 1557307601.2242
CHLD 5 11.828125 1557307601.2242
CHLD 6 12.101562 1557307601.2242
CHLD 7 12.062500 1557307601.2243
MEM 392.171875 1557307601.3262
CHLD 0 11.828125 1557307601.3336
CHLD 1 11.800781 1557307601.3336
CHLD 2 11.804688 1557307601.3336
CHLD 3 11.828125 1557307601.3337
CHLD 4 12.093750 1557307601.3337
CHLD 5 12.125000 1557307601.3337
CHLD 6 12.101562 1557307601.3338
CHLD 7 12.062500 1557307601.3338
MEM 392.171875 1557307601.4351
CHLD 0 11.828125 1557307601.4436
CHLD 1 11.800781 1557307601.4436
CHLD 2 11.804688 1557307601.4437
CHLD 3 12.136719 1557307601.4437
CHLD 4 12.093750 1557307601.4437
CHLD 5 12.125000 1557307601.4437
CHLD 6 12.101562 1557307601.4437
CHLD 7 12.062500 1557307601.4438
MEM 392.171875 1557307601.5447
CHLD 0 11.828125 1557307601.5521
CHLD 1 12.121094 1557307601.5521
CHLD 2 12.097656 1557307601.5523
CHLD 3 12.136719 1557307601.5523
CHLD 4 12.093750 1557307601.5524
CHLD 5 12.125000 1557307601.5524
CHLD 6 12.101562 1557307601.5524
CHLD 7 12.062500 1557307601.5524
MEM 392.171875 1557307601.6535
CHLD 0 12.121094 1557307601.6613
CHLD 1 12.121094 1557307601.6613
CHLD 2 12.097656 1557307601.6613
CHLD 3 12.136719 1557307601.6613
CHLD 4 12.093750 1557307601.6614
CHLD 5 12.125000 1557307601.6614
CHLD 6 12.101562 1557307601.6614
CHLD 7 12.062500 1557307601.6614
MEM 392.171875 1557307601.7621
CHLD 0 12.121094 1557307601.7710
CHLD 1 12.121094 1557307601.7711
CHLD 2 12.097656 1557307601.7711
CHLD 3 12.136719 1557307601.7711
CHLD 4 12.093750 1557307601.7712
CHLD 5 12.125000 1557307601.7712
CHLD 6 12.425781 1557307601.7712
CHLD 7 12.367188 1557307601.7712
MEM 392.171875 1557307601.8716
CHLD 0 12.121094 1557307601.8804
CHLD 1 12.121094 1557307601.8804
CHLD 2 12.097656 1557307601.8804
CHLD 3 12.136719 1557307601.8804
CHLD 4 12.093750 1557307601.8805
CHLD 5 12.421875 1557307601.8805
CHLD 6 12.425781 1557307601.8805
CHLD 7 12.367188 1557307601.8805
MEM 392.171875 1557307601.9857
CHLD 0 12.121094 1557307601.9977
CHLD 1 12.121094 1557307601.9977
CHLD 2 12.097656 1557307601.9977
CHLD 3 12.429688 1557307601.9978
CHLD 4 12.390625 1557307601.9978
CHLD 5 12.421875 1557307601.9978
CHLD 6 12.425781 1557307601.9978
CHLD 7 12.367188 1557307601.9978
MEM 391.878906 1557307602.1020
CHLD 0 12.121094 1557307602.1093
CHLD 1 12.414062 1557307602.1093
CHLD 2 12.390625 1557307602.1094
CHLD 3 12.429688 1557307602.1094
CHLD 4 12.390625 1557307602.1094
CHLD 5 12.421875 1557307602.1094
CHLD 6 12.425781 1557307602.1095
CHLD 7 12.367188 1557307602.1095
MEM 392.171875 1557307602.2099
CHLD 0 12.468750 1557307602.2185
CHLD 1 12.414062 1557307602.2186
CHLD 2 12.390625 1557307602.2186
CHLD 3 12.429688 1557307602.2186
CHLD 4 12.390625 1557307602.2187
CHLD 5 12.421875 1557307602.2187
CHLD 6 12.425781 1557307602.2187
CHLD 7 12.367188 1557307602.2187
MEM 392.171875 1557307602.3190
CHLD 0 12.468750 1557307602.3270
CHLD 1 12.414062 1557307602.3271
CHLD 2 12.390625 1557307602.3271
CHLD 3 12.429688 1557307602.3271
CHLD 4 12.390625 1557307602.3271
CHLD 5 12.421875 1557307602.3272
CHLD 6 12.425781 1557307602.3272
CHLD 7 12.660156 1557307602.3272
MEM 392.171875 1557307602.4280
CHLD 0 12.468750 1557307602.4361
CHLD 1 12.414062 1557307602.4362
CHLD 2 12.390625 1557307602.4362
CHLD 3 12.429688 1557307602.4363
CHLD 4 12.390625 1557307602.4363
CHLD 5 12.722656 1557307602.4363
CHLD 6 12.722656 1557307602.4364
CHLD 7 12.660156 1557307602.4364
MEM 392.171875 1557307602.5388
CHLD 0 12.468750 1557307602.5497
CHLD 1 12.414062 1557307602.5498
CHLD 2 12.390625 1557307602.5498
CHLD 3 12.726562 1557307602.5498
CHLD 4 12.710938 1557307602.5498
CHLD 5 12.722656 1557307602.5499
CHLD 6 12.722656 1557307602.5499
CHLD 7 12.660156 1557307602.5499
MEM 392.171875 1557307602.6541
CHLD 0 12.468750 1557307602.6662
CHLD 1 12.414062 1557307602.6663
CHLD 2 12.714844 1557307602.6663
CHLD 3 12.726562 1557307602.6664
CHLD 4 12.710938 1557307602.6664
CHLD 5 12.722656 1557307602.6664
CHLD 6 12.722656 1557307602.6664
CHLD 7 12.660156 1557307602.6665
MEM 392.171875 1557307602.7673
CHLD 0 12.769531 1557307602.7748
CHLD 1 12.710938 1557307602.7748
CHLD 2 12.714844 1557307602.7748
CHLD 3 12.726562 1557307602.7748
CHLD 4 12.710938 1557307602.7749
CHLD 5 12.722656 1557307602.7749
CHLD 6 12.722656 1557307602.7749
CHLD 7 12.660156 1557307602.7749
MEM 392.171875 1557307602.8762
CHLD 0 12.769531 1557307602.8846
CHLD 1 12.710938 1557307602.8847
CHLD 2 12.714844 1557307602.8847
CHLD 3 12.726562 1557307602.8847
CHLD 4 12.710938 1557307602.8848
CHLD 5 12.722656 1557307602.8848
CHLD 6 12.722656 1557307602.8848
CHLD 7 12.957031 1557307602.8848
MEM 392.171875 1557307602.9859
CHLD 0 12.769531 1557307602.9933
CHLD 1 12.710938 1557307602.9933
CHLD 2 12.714844 1557307602.9933
CHLD 3 12.726562 1557307602.9933
CHLD 4 12.710938 1557307602.9934
CHLD 5 13.015625 1557307602.9934
CHLD 6 13.015625 1557307602.9934
CHLD 7 12.957031 1557307602.9934
MEM 392.171875 1557307603.0941
CHLD 0 12.769531 1557307603.1024
CHLD 1 12.710938 1557307603.1025
CHLD 2 12.714844 1557307603.1026
CHLD 3 12.726562 1557307603.1026
CHLD 4 13.007812 1557307603.1026
CHLD 5 13.015625 1557307603.1027
CHLD 6 13.015625 1557307603.1027
CHLD 7 12.957031 1557307603.1027
MEM 392.175781 1557307603.2059
CHLD 0 12.769531 1557307603.2158
CHLD 1 12.710938 1557307603.2158
CHLD 2 13.011719 1557307603.2158
CHLD 3 13.019531 1557307603.2159
CHLD 4 13.007812 1557307603.2159
CHLD 5 13.015625 1557307603.2159
CHLD 6 13.015625 1557307603.2159
CHLD 7 12.957031 1557307603.2160
MEM 392.171875 1557307603.3169
CHLD 0 12.769531 1557307603.3244
CHLD 1 13.007812 1557307603.3244
CHLD 2 13.011719 1557307603.3245
CHLD 3 13.019531 1557307603.3245
CHLD 4 13.007812 1557307603.3245
CHLD 5 13.015625 1557307603.3246
CHLD 6 13.015625 1557307603.3246
CHLD 7 12.957031 1557307603.3246
MEM 392.171875 1557307603.4281
CHLD 0 13.062500 1557307603.4378
CHLD 1 13.007812 1557307603.4378
CHLD 2 13.011719 1557307603.4379
CHLD 3 13.019531 1557307603.4379
CHLD 4 13.007812 1557307603.4379
CHLD 5 13.015625 1557307603.4379
CHLD 6 13.015625 1557307603.4380
CHLD 7 13.253906 1557307603.4380
MEM 392.171875 1557307603.5402
CHLD 0 13.062500 1557307603.5481
CHLD 1 13.007812 1557307603.5481
CHLD 2 13.011719 1557307603.5481
CHLD 3 13.019531 1557307603.5482
CHLD 4 13.007812 1557307603.5482
CHLD 5 13.015625 1557307603.5482
CHLD 6 13.320312 1557307603.5482
CHLD 7 13.253906 1557307603.5482
MEM 392.171875 1557307603.6500
CHLD 0 13.062500 1557307603.6573
CHLD 1 13.007812 1557307603.6573
CHLD 2 13.011719 1557307603.6573
CHLD 3 13.019531 1557307603.6574
CHLD 4 13.300781 1557307603.6574
CHLD 5 13.312500 1557307603.6574
CHLD 6 13.320312 1557307603.6574
CHLD 7 13.253906 1557307603.6574
MEM 392.171875 1557307603.7582
CHLD 0 13.062500 1557307603.7671
CHLD 1 13.007812 1557307603.7671
CHLD 2 13.011719 1557307603.7671
CHLD 3 13.316406 1557307603.7672
CHLD 4 13.300781 1557307603.7672
CHLD 5 13.312500 1557307603.7672
CHLD 6 13.320312 1557307603.7672
CHLD 7 13.253906 1557307603.7673
MEM 392.171875 1557307603.8687
CHLD 0 13.062500 1557307603.8779
CHLD 1 13.300781 1557307603.8779
CHLD 2 13.335938 1557307603.8780
CHLD 3 13.316406 1557307603.8780
CHLD 4 13.300781 1557307603.8780
CHLD 5 13.312500 1557307603.8780
CHLD 6 13.320312 1557307603.8781
CHLD 7 13.253906 1557307603.8781
MEM 392.171875 1557307603.9787
CHLD 0 13.359375 1557307603.9884
CHLD 1 13.300781 1557307603.9884
CHLD 2 13.335938 1557307603.9885
CHLD 3 13.316406 1557307603.9885
CHLD 4 13.300781 1557307603.9885
CHLD 5 13.312500 1557307603.9886
CHLD 6 13.320312 1557307603.9886
CHLD 7 13.253906 1557307603.9886
MEM 392.171875 1557307604.0911
CHLD 0 13.359375 1557307604.1005
CHLD 1 13.300781 1557307604.1006
CHLD 2 13.335938 1557307604.1006
CHLD 3 13.316406 1557307604.1006
CHLD 4 13.300781 1557307604.1007
CHLD 5 13.312500 1557307604.1007
CHLD 6 13.621094 1557307604.1007
CHLD 7 13.562500 1557307604.1007
MEM 392.187500 1557307604.2016
CHLD 0 13.359375 1557307604.2096
CHLD 1 13.300781 1557307604.2096
CHLD 2 13.335938 1557307604.2096
CHLD 3 13.316406 1557307604.2097
CHLD 4 13.300781 1557307604.2097
CHLD 5 13.609375 1557307604.2097
CHLD 6 13.621094 1557307604.2097
CHLD 7 13.562500 1557307604.2098
MEM 392.171875 1557307604.3107
CHLD 0 13.359375 1557307604.3175
CHLD 1 13.300781 1557307604.3175
CHLD 2 13.335938 1557307604.3176
CHLD 3 13.625000 1557307604.3176
CHLD 4 13.597656 1557307604.3176
CHLD 5 13.609375 1557307604.3176
CHLD 6 13.621094 1557307604.3177
CHLD 7 13.562500 1557307604.3177
MEM 392.171875 1557307604.4187
CHLD 0 13.359375 1557307604.4266
CHLD 1 13.300781 1557307604.4267
CHLD 2 13.628906 1557307604.4267
CHLD 3 13.625000 1557307604.4267
CHLD 4 13.597656 1557307604.4268
CHLD 5 13.609375 1557307604.4268
CHLD 6 13.621094 1557307604.4268
CHLD 7 13.562500 1557307604.4268
MEM 392.171875 1557307604.5316
CHLD 0 13.656250 1557307604.5389
CHLD 1 13.605469 1557307604.5390
CHLD 2 13.628906 1557307604.5390
CHLD 3 13.625000 1557307604.5390
CHLD 4 13.597656 1557307604.5390
CHLD 5 13.609375 1557307604.5391
CHLD 6 13.621094 1557307604.5391
CHLD 7 13.562500 1557307604.5391
MEM 392.171875 1557307604.6410
CHLD 0 13.656250 1557307604.6529
CHLD 1 13.605469 1557307604.6530
CHLD 2 13.628906 1557307604.6530
CHLD 3 13.625000 1557307604.6530
CHLD 4 13.597656 1557307604.6530
CHLD 5 13.609375 1557307604.6531
CHLD 6 13.621094 1557307604.6531
CHLD 7 13.855469 1557307604.6531
MEM 392.171875 1557307604.7538
CHLD 0 13.656250 1557307604.7608
CHLD 1 13.605469 1557307604.7608
CHLD 2 13.628906 1557307604.7608
CHLD 3 13.625000 1557307604.7609
CHLD 4 13.597656 1557307604.7609
CHLD 5 13.910156 1557307604.7609
CHLD 6 13.914062 1557307604.7609
CHLD 7 13.855469 1557307604.7610
MEM 392.171875 1557307604.8614
CHLD 0 13.656250 1557307604.8734
CHLD 1 13.605469 1557307604.8734
CHLD 2 13.628906 1557307604.8735
CHLD 3 13.625000 1557307604.8735
CHLD 4 13.894531 1557307604.8735
CHLD 5 13.910156 1557307604.8735
CHLD 6 13.914062 1557307604.8736
CHLD 7 13.855469 1557307604.8736
MEM 392.171875 1557307604.9762
CHLD 0 13.656250 1557307604.9834
CHLD 1 13.605469 1557307604.9835
CHLD 2 13.921875 1557307604.9835
CHLD 3 13.917969 1557307604.9835
CHLD 4 13.894531 1557307604.9835
CHLD 5 13.910156 1557307604.9835
CHLD 6 13.914062 1557307604.9836
CHLD 7 13.855469 1557307604.9836
MEM 392.171875 1557307605.0863
CHLD 0 13.656250 1557307605.0939
CHLD 1 13.921875 1557307605.0940
CHLD 2 13.921875 1557307605.0940
CHLD 3 13.917969 1557307605.0940
CHLD 4 13.894531 1557307605.0940
CHLD 5 13.910156 1557307605.0941
CHLD 6 13.914062 1557307605.0941
CHLD 7 13.855469 1557307605.0941
MEM 392.171875 1557307605.1948
CHLD 0 13.949219 1557307605.2025
CHLD 1 13.921875 1557307605.2025
CHLD 2 13.921875 1557307605.2025
CHLD 3 13.917969 1557307605.2026
CHLD 4 13.894531 1557307605.2026
CHLD 5 13.910156 1557307605.2026
CHLD 6 13.914062 1557307605.2026
CHLD 7 14.152344 1557307605.2026
MEM 392.171875 1557307605.3066
CHLD 0 13.949219 1557307605.3164
CHLD 1 13.921875 1557307605.3165
CHLD 2 13.921875 1557307605.3166
CHLD 3 13.917969 1557307605.3168
CHLD 4 13.894531 1557307605.3169
CHLD 5 13.910156 1557307605.3169
CHLD 6 14.210938 1557307605.3169
CHLD 7 14.152344 1557307605.3170
MEM 392.171875 1557307605.4198
CHLD 0 13.949219 1557307605.4275
CHLD 1 13.921875 1557307605.4275
CHLD 2 13.921875 1557307605.4276
CHLD 3 13.917969 1557307605.4276
CHLD 4 14.195312 1557307605.4276
CHLD 5 14.203125 1557307605.4276
CHLD 6 14.210938 1557307605.4277
CHLD 7 14.152344 1557307605.4277
MEM 392.171875 1557307605.5288
CHLD 0 13.949219 1557307605.5390
CHLD 1 13.921875 1557307605.5391
CHLD 2 13.921875 1557307605.5391
CHLD 3 14.214844 1557307605.5391
CHLD 4 14.195312 1557307605.5391
CHLD 5 14.203125 1557307605.5392
CHLD 6 14.210938 1557307605.5392
CHLD 7 14.152344 1557307605.5392
MEM 392.171875 1557307605.6394
CHLD 0 13.949219 1557307605.6468
CHLD 1 14.214844 1557307605.6468
CHLD 2 14.222656 1557307605.6469
CHLD 3 14.214844 1557307605.6469
CHLD 4 14.195312 1557307605.6469
CHLD 5 14.203125 1557307605.6469
CHLD 6 14.210938 1557307605.6470
CHLD 7 14.152344 1557307605.6470
MEM 392.171875 1557307605.7502
CHLD 0 14.242188 1557307605.7577
CHLD 1 14.214844 1557307605.7577
CHLD 2 14.222656 1557307605.7577
CHLD 3 14.214844 1557307605.7577
CHLD 4 14.195312 1557307605.7578
CHLD 5 14.203125 1557307605.7578
CHLD 6 14.210938 1557307605.7578
CHLD 7 14.480469 1557307605.7578
MEM 392.171875 1557307605.8606
CHLD 0 14.242188 1557307605.8681
CHLD 1 14.214844 1557307605.8681
CHLD 2 14.222656 1557307605.8681
CHLD 3 14.214844 1557307605.8681
CHLD 4 14.195312 1557307605.8682
CHLD 5 14.203125 1557307605.8682
CHLD 6 14.503906 1557307605.8682
CHLD 7 14.480469 1557307605.8682
MEM 392.171875 1557307605.9690
CHLD 0 14.242188 1557307605.9766
CHLD 1 14.214844 1557307605.9766
CHLD 2 14.222656 1557307605.9766
CHLD 3 14.214844 1557307605.9767
CHLD 4 14.492188 1557307605.9767
CHLD 5 14.496094 1557307605.9767
CHLD 6 14.503906 1557307605.9767
CHLD 7 14.480469 1557307605.9767
MEM 392.171875 1557307606.0770
CHLD 0 14.242188 1557307606.0842
CHLD 1 14.214844 1557307606.0843
CHLD 2 14.222656 1557307606.0844
CHLD 3 14.507812 1557307606.0846
CHLD 4 14.492188 1557307606.0846
CHLD 5 14.496094 1557307606.0847
CHLD 6 14.503906 1557307606.0848
CHLD 7 14.480469 1557307606.0849
MEM 391.894531 1557307606.1864
CHLD 0 14.242188 1557307606.1951
CHLD 1 14.531250 1557307606.1951
CHLD 2 14.519531 1557307606.1952
CHLD 3 14.507812 1557307606.1952
CHLD 4 14.492188 1557307606.1952
CHLD 5 14.496094 1557307606.1953
CHLD 6 14.503906 1557307606.1953
CHLD 7 14.480469 1557307606.1953
MEM 392.171875 1557307606.2985
CHLD 0 14.535156 1557307606.3068
CHLD 1 14.531250 1557307606.3069
CHLD 2 14.519531 1557307606.3069
CHLD 3 14.507812 1557307606.3070
CHLD 4 14.492188 1557307606.3070
CHLD 5 14.496094 1557307606.3070
CHLD 6 14.503906 1557307606.3070
CHLD 7 14.480469 1557307606.3071
MEM 392.183594 1557307606.4088
CHLD 0 14.535156 1557307606.4167
CHLD 1 14.531250 1557307606.4168
CHLD 2 14.519531 1557307606.4168
CHLD 3 14.507812 1557307606.4169
CHLD 4 14.492188 1557307606.4169
CHLD 5 14.496094 1557307606.4169
CHLD 6 14.796875 1557307606.4170
CHLD 7 14.800781 1557307606.4170
MEM 392.171875 1557307606.5173
CHLD 0 14.535156 1557307606.5262
CHLD 1 14.531250 1557307606.5263
CHLD 2 14.519531 1557307606.5263
CHLD 3 14.507812 1557307606.5263
CHLD 4 14.492188 1557307606.5264
CHLD 5 14.789062 1557307606.5264
CHLD 6 14.796875 1557307606.5264
CHLD 7 14.800781 1557307606.5264
MEM 392.171875 1557307606.6301
CHLD 0 14.535156 1557307606.6401
CHLD 1 14.531250 1557307606.6401
CHLD 2 14.519531 1557307606.6401
CHLD 3 14.800781 1557307606.6401
CHLD 4 14.789062 1557307606.6402
CHLD 5 14.789062 1557307606.6402
CHLD 6 14.796875 1557307606.6402
CHLD 7 14.800781 1557307606.6402
MEM 392.171875 1557307606.7455
CHLD 0 14.535156 1557307606.7537
CHLD 1 14.531250 1557307606.7538
CHLD 2 14.812500 1557307606.7538
CHLD 3 14.800781 1557307606.7539
CHLD 4 14.789062 1557307606.7539
CHLD 5 14.789062 1557307606.7540
CHLD 6 14.796875 1557307606.7540
CHLD 7 14.800781 1557307606.7540
MEM 392.171875 1557307606.8545
CHLD 0 14.828125 1557307606.8626
CHLD 1 14.824219 1557307606.8626
CHLD 2 14.812500 1557307606.8626
CHLD 3 14.800781 1557307606.8626
CHLD 4 14.789062 1557307606.8627
CHLD 5 14.789062 1557307606.8627
CHLD 6 14.796875 1557307606.8627
CHLD 7 14.800781 1557307606.8627
MEM 392.171875 1557307606.9635
CHLD 0 14.828125 1557307606.9717
CHLD 1 14.824219 1557307606.9718
CHLD 2 14.812500 1557307606.9718
CHLD 3 14.800781 1557307606.9718
CHLD 4 14.789062 1557307606.9719
CHLD 5 14.789062 1557307606.9719
CHLD 6 14.796875 1557307606.9719
CHLD 7 15.093750 1557307606.9719
MEM 392.148438 1557307607.0763
CHLD 0 14.828125 1557307607.0833
CHLD 1 14.824219 1557307607.0833
CHLD 2 14.812500 1557307607.0834
CHLD 3 14.800781 1557307607.0834
CHLD 4 14.789062 1557307607.0835
CHLD 5 15.082031 1557307607.0835
CHLD 6 15.089844 1557307607.0836
CHLD 7 15.093750 1557307607.0837
MEM 392.171875 1557307607.1846
CHLD 0 14.828125 1557307607.1954
CHLD 1 14.824219 1557307607.1955
CHLD 2 14.812500 1557307607.1955
CHLD 3 14.800781 1557307607.1955
CHLD 4 15.082031 1557307607.1956
